#GLoBES
#log10E	nue/E	numu/E	numtau/E	nuebar/E	numubar/E	nutaubar/E
0.516	0.114147881	0.114147881	0	0.0976538235	0.0976538235	0
0.52	0.1130232857	0.1130232857	0	0.0970218305	0.0970218305	0
0.524	0.111907344	0.111907344	0	0.0963844379	0.0963844379	0
0.528	0.1108090598	0.1108090598	0	0.0957571307	0.0957571307	0
0.532	0.1097133659	0.1097133659	0	0.0951313031	0.0951313031	0
0.536	0.1086321735	0.1086321735	0	0.0945137582	0.0945137582	0
0.54	0.1075612959	0.1075612959	0	0.0939021049	0.0939021049	0
0.544	0.1064946918	0.1064946918	0	0.0932907345	0.0932907345	0
0.548	0.105451578	0.105451578	0	0.0926704368	0.0926704368	0
0.552	0.1044158337	0.1044158337	0	0.0920507492	0.0920507492	0
0.556	0.1033854335	0.1033854335	0	0.0914310907	0.0914310907	0
0.56	0.1023731545	0.1023731545	0	0.0908223299	0.0908223299	0
0.564	0.1013662419	0.1013662419	0	0.0902167962	0.0902167962	0
0.568	0.1003644947	0.1003644947	0	0.089614369	0.089614369	0
0.572	0.0993789797	0.0993789797	0	0.0890217034	0.0890217034	0
0.576	0.0984033387	0.0984033387	0	0.0884223595	0.0884223595	0
0.58	0.0974358329	0.0974358329	0	0.0878182895	0.0878182895	0
0.584	0.0964822416	0.0964822416	0	0.0872172162	0.0872172162	0
0.588	0.0955381248	0.0955381248	0	0.0866221149	0.0866221149	0
0.592	0.0945998734	0.0945998734	0	0.0860307107	0.0860307107	0
0.596	0.0936688824	0.0936688824	0	0.0854438829	0.0854438829	0
0.6	0.0927517517	0.0927517517	0	0.0848657916	0.0848657916	0
0.604	0.0918424109	0.0918424109	0	0.0842863176	0.0842863176	0
0.608	0.0909418103	0.0909418103	0	0.0837037429	0.0837037429	0
0.612	0.0900534556	0.0900534556	0	0.0831156261	0.0831156261	0
0.616	0.0891765488	0.0891765488	0	0.0825350882	0.0825350882	0
0.62	0.0883059938	0.0883059938	0	0.0819587553	0.0819587553	0
0.624	0.0874420076	0.0874420076	0	0.0813867711	0.0813867711	0
0.628	0.086584776	0.086584776	0	0.0808192588	0.0808192588	0
0.632	0.0857395577	0.0857395577	0	0.0802596996	0.0802596996	0
0.636	0.0849026249	0.0849026249	0	0.0796946837	0.0796946837	0
0.64	0.0840735727	0.0840735727	0	0.0791265253	0.0791265253	0
0.644	0.0832519973	0.0832519973	0	0.0785585803	0.0785585803	0
0.648	0.0824372815	0.0824372815	0	0.0779953772	0.0779953772	0
0.652	0.0816330086	0.0816330086	0	0.0774393932	0.0774393932	0
0.656	0.0808356335	0.0808356335	0	0.0768881775	0.0768881775	0
0.66	0.0800449413	0.0800449413	0	0.0763415817	0.0763415817	0
0.664	0.0792631687	0.0792631687	0	0.0757977458	0.0757977458	0
0.668	0.0784928951	0.0784928951	0	0.0752544861	0.0752544861	0
0.672	0.0777345915	0.0777345915	0	0.0747114438	0.0747114438	0
0.676	0.0769840843	0.0769840843	0	0.0741739847	0.0741739847	0
0.68	0.076241359	0.076241359	0	0.0736420984	0.0736420984	0
0.684	0.0755051221	0.0755051221	0	0.0731148587	0.0731148587	0
0.688	0.0747753843	0.0747753843	0	0.0725922731	0.0725922731	0
0.692	0.0740521467	0.0740521467	0	0.0720743425	0.0720743425	0
0.696	0.0733355568	0.0733355568	0	0.0715530101	0.0715530101	0
0.7	0.0726256584	0.0726256584	0	0.0710252054	0.0710252054	0
0.704	0.0719222628	0.0719222628	0	0.0704995913	0.0704995913	0
0.708	0.0712252911	0.0712252911	0	0.0699787776	0.0699787776	0
0.712	0.0705347096	0.0705347096	0	0.069462739	0.069462739	0
0.716	0.0698504796	0.0698504796	0	0.0689514465	0.0689514465	0
0.72	0.0691725578	0.0691725578	0	0.0684448679	0.0684448679	0
0.724	0.068501018	0.068501018	0	0.0679425943	0.0679425943	0
0.728	0.0678388178	0.0678388178	0	0.0674352868	0.0674352868	0
0.732	0.0671839833	0.0671839833	0	0.066928841	0.066928841	0
0.736	0.0665352072	0.0665352072	0	0.0664270808	0.0664270808	0
0.74	0.0658924307	0.0658924307	0	0.0659299606	0.0659299606	0
0.744	0.0652555929	0.0652555929	0	0.0654374333	0.0654374333	0
0.748	0.064624631	0.064624631	0	0.0649494505	0.0649494505	0
0.752	0.0639995529	0.0639995529	0	0.0644658428	0.0644658428	0
0.756	0.0633817056	0.0633817056	0	0.0639842213	0.0639842213	0
0.76	0.0627744856	0.0627744856	0	0.0634988024	0.0634988024	0
0.764	0.0621728172	0.0621728172	0	0.0630178216	0.0630178216	0
0.768	0.0615766325	0.0615766325	0	0.0625412245	0.0625412245	0
0.772	0.0609858629	0.0609858629	0	0.0620689563	0.0620689563	0
0.776	0.0604004395	0.0604004395	0	0.0616009618	0.0616009618	0
0.78	0.0598202928	0.0598202928	0	0.0611371856	0.0611371856	0
0.784	0.0592453531	0.0592453531	0	0.060677572	0.060677572	0
0.788	0.0586774535	0.0586774535	0	0.0602130793	0.0602130793	0
0.792	0.0581153028	0.0581153028	0	0.0597498677	0.0597498677	0
0.796	0.0575591898	0.0575591898	0	0.0592915881	0.0592915881	0
0.8	0.0570080093	0.0570080093	0	0.0588373733	0.0588373733	0
0.804	0.05646169	0.05646169	0	0.0583871645	0.0583871645	0
0.808	0.0559201607	0.0559201607	0	0.057940903	0.057940903	0
0.812	0.055383351	0.055383351	0	0.0574985308	0.0574985308	0
0.816	0.0548516651	0.0548516651	0	0.0570570797	0.0570570797	0
0.82	0.0543258557	0.0543258557	0	0.0566106415	0.0566106415	0
0.824	0.0538045639	0.0538045639	0	0.056168039	0.056168039	0
0.828	0.0532877201	0.0532877201	0	0.0557292131	0.0557292131	0
0.832	0.0527752556	0.0527752556	0	0.0552941053	0.0552941053	0
0.836	0.0522684649	0.0522684649	0	0.054863815	0.054863815	0
0.84	0.0517660708	0.0517660708	0	0.0544372576	0.0544372576	0
0.844	0.0512678546	0.0512678546	0	0.0540142474	0.0540142474	0
0.848	0.0507755061	0.0507755061	0	0.0535876806	0.0535876806	0
0.852	0.0502888138	0.0502888138	0	0.0531631654	0.0531631654	0
0.856	0.0498060835	0.0498060835	0	0.052742106	0.052742106	0
0.86	0.0493273997	0.0493273997	0	0.0523245762	0.0523245762	0
0.864	0.048854046	0.048854046	0	0.0519116956	0.0519116956	0
0.868	0.0483844564	0.0483844564	0	0.0515020981	0.0515020981	0
0.872	0.0479189926	0.0479189926	0	0.0510960994	0.0510960994	0
0.876	0.0474596901	0.0474596901	0	0.0506922235	0.0506922235	0
0.88	0.0470067223	0.0470067223	0	0.0502867744	0.0502867744	0
0.884	0.0465585617	0.0465585617	0	0.0498850988	0.0498850988	0
0.888	0.0461143789	0.0461143789	0	0.0494869884	0.0494869884	0
0.892	0.0456740176	0.0456740176	0	0.0490923032	0.0490923032	0
0.896	0.045238179	0.045238179	0	0.0487016715	0.0487016715	0
0.9	0.0448056505	0.0448056505	0	0.0483140066	0.0483140066	0
0.904	0.0443780605	0.0443780605	0	0.0479303812	0.0479303812	0
0.908	0.043955637	0.043955637	0	0.0475457778	0.0475457778	0
0.912	0.043538801	0.043538801	0	0.0471637434	0.0471637434	0
0.916	0.0431249993	0.0431249993	0	0.04678449	0.04678449	0
0.92	0.0427157766	0.0427157766	0	0.0464094333	0.0464094333	0
0.924	0.0423096115	0.0423096115	0	0.0460371789	0.0460371789	0
0.928	0.0419077558	0.0419077558	0	0.0456688742	0.0456688742	0
0.932	0.0415091722	0.0415091722	0	0.0453035683	0.0453035683	0
0.936	0.041114919	0.041114919	0	0.0449397727	0.0449397727	0
0.94	0.0407253562	0.0407253562	0	0.0445751302	0.0445751302	0
0.944	0.0403390973	0.0403390973	0	0.0442131414	0.0442131414	0
0.948	0.0399569534	0.0399569534	0	0.0438550089	0.0438550089	0
0.952	0.0395779566	0.0395779566	0	0.0434998259	0.0434998259	0
0.956	0.0392023732	0.0392023732	0	0.0431478416	0.0431478416	0
0.96	0.0388305573	0.0388305573	0	0.0427993883	0.0427993883	0
0.964	0.0384619681	0.0384619681	0	0.0424536116	0.0424536116	0
0.968	0.0380975263	0.0380975263	0	0.0421070571	0.0421070571	0
0.972	0.0377372537	0.0377372537	0	0.0417623375	0.0417623375	0
0.976	0.0373801086	0.0373801086	0	0.0414206103	0.0414206103	0
0.98	0.0370261022	0.0370261022	0	0.0410818864	0.0410818864	0
0.984	0.0366753288	0.0366753288	0	0.0407462559	0.0407462559	0
0.988	0.0363280347	0.0363280347	0	0.0404139545	0.0404139545	0
0.992	0.0359838273	0.0359838273	0	0.0400846066	0.0400846066	0
0.996	0.0356430698	0.0356430698	0	0.0397566564	0.0397566564	0
1	0.0353064821	0.0353064821	0	0.0394270101	0.0394270101	0

